,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,source_split,high_income,age_group,hours_group,net_capital
41196,32,Unknown,339099,Some-college,10,Never-married,Unknown,Unmarried,Black,Female,0,0,40,United-States,<=50K,test,0,26-35,21-40,0
41197,52,Private,131662,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,<=50K,test,0,46-55,41-60,0
41198,20,Private,163333,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,20,United-States,<=50K,test,0,18-25,0-20,0
41199,43,Private,71738,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,test,1,36-45,21-40,0
41200,35,Private,141276,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K,test,0,26-35,21-40,0
41201,61,Private,242552,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,37,Honduras,<=50K,test,0,56-65,21-40,0
41202,30,Private,246439,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,test,0,26-35,41-60,0
41203,38,Federal-gov,81232,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,test,1,36-45,21-40,0
41204,31,Private,157568,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,test,0,26-35,21-40,0
41205,21,Private,117476,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K,test,0,18-25,21-40,0
41206,28,State-gov,198201,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,<=50K,test,0,26-35,21-40,0
41207,57,Private,167483,Assoc-voc,11,Divorced,Exec-managerial,Unmarried,White,Female,0,0,50,United-States,<=50K,test,0,56-65,41-60,0
41208,19,Self-emp-inc,150384,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K,test,0,18-25,21-40,0
41209,18,Unknown,96244,Some-college,10,Never-married,Unknown,Own-child,White,Male,0,0,45,United-States,<=50K,test,0,18-25,41-60,0
41210,34,Private,33678,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,4508,0,35,United-States,<=50K,test,0,26-35,21-40,4508
41211,42,Private,180985,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,<=50K,test,0,36-45,41-60,0
41212,36,Private,101192,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,test,1,36-45,21-40,0
41213,33,Private,207561,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K,test,0,26-35,21-40,0
41214,32,Private,105749,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,test,1,26-35,21-40,0
41215,41,Self-emp-inc,443508,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,60,United-States,>50K,test,1,36-45,41-60,99999
41216,23,Private,249087,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K,test,0,18-25,21-40,0
41217,31,Local-gov,279231,Assoc-voc,11,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,test,0,26-35,21-40,0
41218,38,Private,180477,10th,6,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,test,0,36-45,21-40,0
41219,51,Private,144522,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,El-Salvador,<=50K,test,0,46-55,21-40,0
41220,36,Local-gov,248263,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,test,0,36-45,21-40,0
41221,38,Unknown,498411,Some-college,10,Married-civ-spouse,Unknown,Wife,White,Female,0,0,40,United-States,<=50K,test,0,36-45,21-40,0
41222,57,Private,102442,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,test,0,56-65,21-40,0
41223,20,Private,262877,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,55,United-States,<=50K,test,0,18-25,41-60,0
41224,66,Self-emp-not-inc,325537,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,test,1,66-100,21-40,0
41225,22,Private,161638,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,40,Columbia,<=50K,test,0,18-25,21-40,0
41226,46,Self-emp-not-inc,24367,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,99,United-States,>50K,test,1,46-55,61+,0
41227,38,Private,108140,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,50,United-States,>50K,test,1,36-45,41-60,7298
41228,63,Unknown,205110,10th,6,Widowed,Unknown,Not-in-family,Black,Male,0,0,40,United-States,<=50K,test,0,56-65,21-40,0
41229,43,Self-emp-inc,504423,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,60,Japan,>50K,test,1,36-45,41-60,0
41230,37,Private,264700,HS-grad,9,Married-civ-spouse,Tech-support,Wife,Black,Female,0,0,35,United-States,<=50K,test,0,36-45,21-40,0
41231,22,Private,335067,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,20,United-States,<=50K,test,0,18-25,0-20,0
41232,58,Private,153551,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,23,United-States,<=50K,test,0,56-65,21-40,0
41233,43,Private,186077,HS-grad,9,Widowed,Transport-moving,Unmarried,Black,Male,0,0,40,United-States,<=50K,test,0,36-45,21-40,0
41234,55,Local-gov,85001,Masters,14,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,0,38,United-States,<=50K,test,0,46-55,21-40,0
41235,45,Self-emp-not-inc,216999,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,test,0,36-45,21-40,0
41236,48,Private,107231,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K,test,1,46-55,41-60,0
41237,36,Self-emp-not-inc,52870,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,50,United-States,>50K,test,1,36-45,41-60,4386
41238,73,Self-emp-not-inc,228899,7th-8th,4,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,99,United-States,<=50K,test,0,66-100,61+,0
41239,29,Local-gov,90956,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,test,0,26-35,21-40,0
41240,36,Private,186934,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,test,1,36-45,41-60,0
41241,57,Self-emp-inc,37394,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,test,1,56-65,41-60,0
41242,25,Unknown,30840,Some-college,10,Divorced,Unknown,Unmarried,White,Female,0,0,40,Germany,<=50K,test,0,18-25,21-40,0
41243,32,Private,185177,Assoc-voc,11,Separated,Tech-support,Own-child,White,Male,0,1590,40,United-States,<=50K,test,0,26-35,21-40,-1590
41244,34,Private,312055,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K,test,1,26-35,21-40,0
41245,20,Private,176262,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K,test,0,18-25,0-20,0
41246,51,Self-emp-inc,161482,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K,test,0,46-55,21-40,0
41247,51,Private,373448,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2002,40,United-States,<=50K,test,0,46-55,21-40,-2002
41248,45,Self-emp-not-inc,277630,Some-college,10,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,48,United-States,<=50K,test,0,36-45,41-60,0
41249,68,Self-emp-not-inc,150904,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Female,0,0,35,United-States,<=50K,test,0,66-100,21-40,0
41250,73,Private,187334,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,test,0,66-100,21-40,0
41251,18,Private,328937,7th-8th,4,Never-married,Other-service,Own-child,Black,Male,0,0,20,United-States,<=50K,test,0,18-25,0-20,0
41252,35,Local-gov,132879,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,test,0,26-35,21-40,0
41253,58,Private,49159,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,test,1,56-65,21-40,0
41254,38,Private,133299,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,55,United-States,<=50K,test,0,36-45,41-60,0
41255,62,Unknown,268315,Some-college,10,Divorced,Unknown,Not-in-family,White,Female,0,0,40,United-States,<=50K,test,0,56-65,21-40,0
41256,31,Private,176430,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,test,0,26-35,21-40,0
41257,18,Private,211344,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K,test,0,18-25,21-40,0
41258,35,Private,162302,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,32,United-States,<=50K,test,0,26-35,21-40,0
41259,51,Private,229225,Masters,14,Divorced,Other-service,Not-in-family,Black,Female,0,0,18,United-States,>50K,test,1,46-55,0-20,0
41260,49,Self-emp-not-inc,77404,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,Unknown,>50K,test,1,46-55,41-60,0
41261,51,Local-gov,202044,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,55,United-States,<=50K,test,0,46-55,41-60,0
41262,28,Private,94128,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,test,0,26-35,21-40,0
41263,21,Unknown,189888,Assoc-acdm,12,Never-married,Unknown,Not-in-family,White,Male,0,0,48,United-States,<=50K,test,0,18-25,41-60,0
41264,32,Private,94041,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K,test,1,26-35,21-40,0
41265,50,State-gov,322840,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Poland,>50K,test,1,46-55,21-40,0
41266,47,Federal-gov,746660,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1887,40,United-States,>50K,test,1,46-55,21-40,-1887
41267,54,Private,84587,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,38,Philippines,<=50K,test,0,46-55,21-40,0
41268,41,Private,33126,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,45,United-States,<=50K,test,0,36-45,41-60,0
41269,29,Private,247445,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,test,0,26-35,21-40,0
41270,52,Self-emp-not-inc,210377,10th,6,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,United-States,<=50K,test,0,46-55,21-40,0
41271,19,Unknown,239862,Some-college,10,Never-married,Unknown,Other-relative,White,Male,0,0,40,United-States,<=50K,test,0,18-25,21-40,0
41272,33,Private,327112,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,test,1,26-35,41-60,0
41273,37,Self-emp-not-inc,188563,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,<=50K,test,0,36-45,41-60,0
41274,62,Unknown,189098,Some-college,10,Married-civ-spouse,Unknown,Husband,White,Male,0,0,15,United-States,<=50K,test,0,56-65,0-20,0
41275,27,Private,26326,Assoc-voc,11,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,test,0,26-35,21-40,0
41276,46,Private,145636,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,50,United-States,>50K,test,1,46-55,41-60,3103
41277,45,State-gov,255456,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,50,India,>50K,test,1,36-45,41-60,0
41278,35,Private,196373,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1672,40,United-States,<=50K,test,0,26-35,21-40,-1672
41279,32,Private,167476,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,test,0,26-35,41-60,0
41280,32,State-gov,59083,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,test,1,26-35,41-60,0
41281,36,Self-emp-not-inc,186934,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K,test,0,36-45,41-60,0
41282,62,Unknown,188650,7th-8th,4,Married-civ-spouse,Unknown,Husband,White,Male,0,0,10,United-States,<=50K,test,0,56-65,0-20,0
41283,33,Federal-gov,373043,HS-grad,9,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,34,Germany,<=50K,test,0,26-35,21-40,0
41284,51,Private,250423,Some-college,10,Married-spouse-absent,Transport-moving,Unmarried,White,Male,0,0,40,United-States,<=50K,test,0,46-55,21-40,0
41285,29,Private,334032,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,test,0,26-35,21-40,0
41286,29,State-gov,89487,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,test,0,26-35,21-40,0
41287,52,Private,230205,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,2001,32,United-States,<=50K,test,0,46-55,21-40,-2001
41288,33,Private,212980,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,test,0,26-35,21-40,0
41289,32,Private,351770,Some-college,10,Divorced,Farming-fishing,Unmarried,White,Female,0,0,40,United-States,<=50K,test,0,26-35,21-40,0
41290,35,State-gov,167482,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,0,1980,40,United-States,<=50K,test,0,26-35,21-40,-1980
41291,23,Private,42251,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,test,0,18-25,21-40,0
41292,56,Self-emp-not-inc,52822,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,United-States,<=50K,test,0,56-65,61+,0
41293,41,Private,229472,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,test,0,36-45,21-40,0
41294,33,Private,93034,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Laos,<=50K,test,0,26-35,21-40,0
41295,35,Private,415167,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,test,1,26-35,41-60,0
41296,76,Self-emp-not-inc,161182,Some-college,10,Widowed,Sales,Not-in-family,White,Male,0,0,20,United-States,<=50K,test,0,66-100,0-20,0
41297,38,Private,166549,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K,test,0,36-45,41-60,0
41298,42,Private,36296,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,test,0,36-45,21-40,0
41299,45,Private,272442,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,test,1,36-45,41-60,0
41300,22,Private,366139,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K,test,0,18-25,21-40,0
41301,30,Self-emp-inc,127651,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,65,United-States,>50K,test,1,26-35,61+,15024
41302,59,Private,158077,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,test,0,56-65,21-40,0
41303,33,Private,154950,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K,test,0,26-35,41-60,0
41304,30,Local-gov,197886,Assoc-acdm,12,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,test,0,26-35,21-40,0
41305,43,Private,211518,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,test,0,36-45,21-40,0
41306,26,Private,214303,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,20,United-States,<=50K,test,0,26-35,0-20,0
41307,34,Private,154120,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,>50K,test,1,26-35,41-60,15024
41308,53,Private,186303,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,test,0,46-55,21-40,0
41309,26,Private,488459,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,test,0,26-35,21-40,0
41310,66,Private,423883,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,test,0,66-100,21-40,0
41311,34,Private,117963,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K,test,0,26-35,41-60,0
41312,57,Self-emp-not-inc,38430,7th-8th,4,Widowed,Farming-fishing,Unmarried,White,Male,0,0,40,United-States,<=50K,test,0,56-65,21-40,0
41313,30,Private,176969,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,test,0,26-35,21-40,0
41314,18,Unknown,116839,Some-college,10,Never-married,Unknown,Not-in-family,White,Female,0,0,20,United-States,<=50K,test,0,18-25,0-20,0
41315,23,Private,212407,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,<=50K,test,0,18-25,21-40,0
41316,35,Local-gov,110075,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,50,United-States,>50K,test,1,26-35,41-60,15024
41317,40,Private,183096,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K,test,0,36-45,21-40,0
41318,45,Federal-gov,126754,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,test,1,36-45,41-60,0
41319,28,Private,216178,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,test,0,26-35,21-40,0
41320,35,Private,188391,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K,test,1,26-35,41-60,0
41321,17,Unknown,27251,11th,7,Widowed,Unknown,Own-child,White,Male,0,0,40,United-States,<=50K,test,0,18-25,21-40,0
41322,51,Private,40230,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,60,United-States,<=50K,test,0,46-55,41-60,0
41323,47,Private,100009,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,30,United-States,<=50K,test,0,46-55,21-40,0
41324,27,Unknown,222442,Some-college,10,Divorced,Unknown,Own-child,White,Male,0,0,25,El-Salvador,<=50K,test,0,26-35,21-40,0
41325,24,Local-gov,403471,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,48,United-States,<=50K,test,0,18-25,41-60,0
41326,52,Private,161482,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,test,0,46-55,21-40,0
41327,20,Private,83141,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,4416,0,53,United-States,<=50K,test,0,18-25,41-60,4416
41328,68,Self-emp-inc,31661,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,United-States,<=50K,test,0,66-100,61+,0
41329,35,Private,101073,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K,test,1,26-35,41-60,0
41330,53,Local-gov,99682,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,2174,0,40,United-States,<=50K,test,0,46-55,21-40,2174
41331,23,Private,215395,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,test,0,18-25,21-40,0
41332,35,Private,343476,11th,7,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,test,0,26-35,21-40,0
41333,21,Private,178363,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,20,United-States,<=50K,test,0,18-25,0-20,0
41334,52,Private,95872,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,55,Unknown,<=50K,test,0,46-55,41-60,0
41335,49,Private,90907,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Outlying-US(Guam-USVI-etc),>50K,test,1,46-55,21-40,0
